"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000164885.15",149.448986142265,1.96109992229047,0.507621670033297,3.86331009501985,0.000111860861185949,0.000377608740438984,"CDK5"
"ENSG00000164889.17",1573.20509917392,1.04038845606312,0.247163295109494,4.20931617537397,2.5614474118249e-05,9.43634485953529e-05,"SLC4A2"
"ENSG00000164896.23",1857.8764874801,0.242841546386297,0.223392011526438,1.08706459432887,0.277008263727309,0.400815949361397,"FASTK"
"ENSG00000164897.16",921.052020710948,0.678562174068065,0.259027183457818,2.61965622684758,0.00880184462274255,0.0212651507349608,"TMUB1"
"ENSG00000164898.14",106.012419648317,0.675740280783359,0.606046349549391,1.11499769165475,0.264851410913375,0.387382606783865,"FMC1"
"ENSG00000164902.16",1654.20357191491,1.62054272009356,0.214108665357043,7.56878623941341,3.76727460040518e-14,3.06888841761777e-13,"PHAX"
"ENSG00000164904.20",90.4281650363219,-1.2819605392788,0.669992417965527,-1.91339559210469,0.0556974282680383,0.108215618964818,"ALDH7A1"
"ENSG00000164916.13",2484.04881195076,0.210994401818452,0.221753278562709,0.951482671128965,0.341359411163938,0.468043245826854,"FOXK1"
"ENSG00000164919.13",1053.57764362421,1.31887864281186,0.241117183444329,5.46986583026493,4.50376389583163e-08,2.2620884459345e-07,"COX6C"
"ENSG00000164924.20",11906.0111761443,0.600659813224778,0.161904173779868,3.7099711465219,0.000207282869808993,0.000671397328348228,"YWHAZ"
"ENSG00000164930.14",153.805290352706,0.660890957734529,0.499342529399674,1.32352226943111,0.185661755531857,0.293798109984839,"FZD6"
"ENSG00000164933.13",2061.31122577283,3.18775815655698,0.207329337830687,15.3753356370637,2.39598563036977e-53,1.20310924283307e-51,"SLC25A32"
"ENSG00000164934.17",2122.69175705271,3.23037080213267,0.200568851809348,16.1060442486021,2.31358954712015e-58,1.36423956108779e-56,"DCAF13"
"ENSG00000164938.16",218.637000535169,-4.22588154240027,0.52600850448801,-8.03386543438785,9.44487823540181e-16,8.55005362136233e-15,"TP53INP1"
"ENSG00000164941.16",1406.4006632228,-0.235933548764245,0.229096854538166,-1.02984193842321,0.30308421007182,0.428361184405629,"INTS8"
"ENSG00000164944.14",2165.47094673708,0.828826226409483,0.208235227329446,3.98024021698408,6.88456637775906e-05,0.000239488018935505,"VIRMA"
"ENSG00000164949.10",65.2958824885708,6.04730514031696,1.00477626241455,6.01855892354072,1.7597665647809e-09,9.96821941894987e-09,"GEM"
"ENSG00000164951.17",532.508583471081,0.264663266629397,0.318535933705909,0.830874129490676,0.406044739794704,0.52983384128859,"PDP1"
"ENSG00000164953.18",101.113897893988,0.287461881034605,0.678012107739844,0.423977503872106,0.671582219641804,0.759988752810216,"TMEM67"
"ENSG00000164961.18",1081.5033074882,0.74928074055246,0.242030364709921,3.09581296318125,0.00196274124139445,0.00542588912065489,"WASHC5"
"ENSG00000164967.12",284.549045761971,0.77244762180156,0.379340088029987,2.03629314743159,0.0417209275267902,0.08446691774166,"RPP25L"
"ENSG00000164970.17",361.190190167377,0.0509095900087898,0.342734998257151,0.148539222045228,0.881917234544472,0.918898093401411,"FAM219A"
"ENSG00000164975.18",704.4105938363,0.134377446374761,0.268219932858847,0.500997241116596,0.616373064562765,0.715440972242911,"SNAPC3"
"ENSG00000164976.11",132.401514018039,1.29580728381833,0.601431369667225,2.15453890364134,0.0311979344771493,0.0655435359106988,"MYORG"
"ENSG00000164978.21",433.548950220919,1.22626452671477,0.327401765563538,3.74544262033552,0.000180076003446728,0.000588213704634898,"NUDT2"
"ENSG00000164983.11",426.640783898352,0.0352918988900836,0.321556539213145,0.109753323556857,0.912605009730952,0.939895686005017,"TMEM65"
"ENSG00000164985.17",3910.05411672548,-0.451956149892212,0.192192165057016,-2.35158467442278,0.0186936344026692,0.0418495231130326,"PSIP1"
"ENSG00000164989.19",57.9364864288455,0.185750704571192,0.778306731824147,0.23866002563776,0.811369215999331,0.86916350551308,"CCDC171"
"ENSG00000165006.16",944.09330996415,0.284180803642403,0.267510128368555,1.06231792185035,0.28809138101583,0.412518788708394,"UBAP1"
"ENSG00000165023.8",25.7318564805852,-3.17177897213334,1.26308101516398,-2.51114452204918,0.0120340418670558,0.0282081686458266,"DIRAS2"
"ENSG00000165025.17",54.4001015378011,-1.73702671206898,0.830735504210734,-2.09095037260903,0.0365325129071509,0.0752310689114134,"SYK"
"ENSG00000165028.14",24.0127879284995,-2.8088266842616,1.23309229689833,-2.27787221712989,0.0227341920251448,0.0496951242068746,"NIPSNAP3B"
"ENSG00000165030.7",543.688398659084,3.95459185732792,0.318635963286946,12.4110028778096,2.27781648972503e-35,5.65990432408222e-34,"NFIL3"
"ENSG00000165046.15",65.1753254366258,0.902923403411766,0.735510916076892,1.22761387176662,0.219591951955951,0.335061487506105,"LETM2"
